LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD
3468301;DEFIBRILLATEUR CARDIAQUE STIM. BI-VENTRICULAIRE, ST-JUDE, PROMOTE RF;01MAR2011:00:00:00;0;A;O;3;4;7;3;0;0;0;0;0;0;23.000000;
3468608;NEUROSTIMULATEUR MEDUL, L'ELECTRODE OCTOPOLAIRE, MEDTRONIC, VECTRIS SURESCAN MRI;;0;A;O;3;4;4;3;0;0;0;0;0;0;9.000000;
3469016;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., BIOTRONIK, LUMOS VR-T;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;3.000000;
3469170;DEFIBRILLATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., ST JUDE, ATLAS DR V-240;01MAR2011:00:00:00;0;A;O;3;4;7;2;0;0;0;0;0;0;24.000000;
3469269;MONITEUR ECG IMPLANTABLE, ABBOTT, CONFIRM MODELE DM2102.;;0;A;O;3;4;6;0;0;0;0;0;0;0;5.000000;
3469648;NEUROMODULATEUR DES RACINES SACREES, MEDTRONIC, INTERSTIM;16APR2007:00:00:00;0;A;O;3;4;5;0;0;0;0;0;0;0;1.000000;
3469720;GRAIN IODE 125, AMERSHAM, ONCOSEED/ECHOSEED, CARTOUCHE DE 15 GRAINS;20MAR2009:00:00:00;0;A;O;3;4;15;1;0;0;0;0;0;0;1.000000;
3470054;IMPLANT OREILLE MOYENNE, IMPLANT MED-EL, VIBRANT SOUNDBRIDGE;;0;A;O;3;4;16;0;0;0;0;0;0;0;1.000000;
3470189;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., MEDTRONIC,ADAPTA DR;19AUG2013:00:00:00;0;A;O;3;4;1;5;0;0;0;0;0;0;19.000000;
3470485;NEUROSTIMULATEUR MEDULLAIRE, ABBOTT, PRODIGY MRI, RENOUVELLEMENT.;;0;A;O;3;4;4;1;0;0;0;0;0;0;28.000000;
3470812;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, ELA MEDICAL, BRIO D 220;04FEB2004:00:00:00;0;A;O;3;4;1;4;0;0;0;0;0;0;2.000000;
3471148;IMPLANT COCH, NEURELEC, NEURO ZTI EVO;;0;A;O;3;4;12;1;0;0;0;0;0;0;17.000000;
3471237;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., MEDICO, MILLENIUM DR.;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;272.000000;
3471450;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., MEDTRONIC, KAPPA KSR 403;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;176.000000;
3471480;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., BIOTRONIK, LUMAX 540 VR-T;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;6.000000;
3471585;IMPLANT COCH, COCHLEAR, NUCLEUS DOUBLE FAISCEAUX;25MAY2015:00:00:00;0;A;O;3;4;12;1;0;0;0;0;0;0;5.000000;
3471600;IMPLANT COCH OU TRONC CEREBRAL, MED-EL, PROCESSEUR;;0;A;N;3;4;12;3;0;0;0;0;0;0;10.000000;
3471770;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE, VITATRON, VITA 2 SSI 232;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;163.000000;
3471970;STIMULATEUR CARDIAQUE, SIMPLE CHAMBRE FREQ.ASSERV, GUIDANT, INSIGNA U SR 1190;13MAY2005:00:00:00;0;A;O;3;4;1;2;0;0;0;0;0;0;6.000000;
3471993;STIMULATION CEREBRALE, ABBOTT, LIBRA XP, EXTENSION;;0;A;N;3;4;11;0;0;0;0;0;0;0;22.000000;
3472308;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., MEDTRONIC, ENTRUST VR;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;16.000000;
3472320;NEUROSTIMULATEUR MEDULLAIRE, RENOUVELLEMENT, ST JUDE, GENESIS.;;0;A;O;3;4;4;2;0;0;0;0;0;0;12.000000;
3472604;STIMULATION CEREBRALE, ABBOTT, LIBRA XP, STIMULATEUR DOUBLE CANAL;;0;A;N;3;4;11;0;0;0;0;0;0;0;20.000000;
3472685;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., BIOTRONIK, EVIA DR-T;11DEC2018:00:00:00;0;A;O;3;4;1;5;0;0;0;0;0;0;3.000000;
3472716;SONDE DE STIMULATEUR CARDIAQUE ENDOCAVITAIRE MULTIPOLAIRE;29JUN2006:00:00:00;0;A;N;3;4;2;3;0;0;0;0;0;0;3.000000;27
3472863;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., MEDTRONIC, GEM III VR 7231;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;13.000000;
3473118;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., VITATRON, VITA 2 SSIR 535;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;195.000000;
3473288;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., ST JUDE, ATLAS VR V-199;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;22.000000;
3473294;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE, MEDTRONIC, SIGMA SS 203;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;149.000000;
3473302;DEFIBRILLATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., MEDTRONIC, GEM III DR 7275;01MAR2011:00:00:00;0;A;O;3;4;7;2;0;0;0;0;0;0;14.000000;
3473800;DEFIBRILLATEUR CARDIAQUE STIM. BIVENTRICULAIRE, ELA, ALTO 2 MSP 627;01MAR2011:00:00:00;0;A;O;3;4;7;3;0;0;0;0;0;0;8.000000;
3473940;IMPLANT COCH, PROCESSEUR, ADVANCED BIONICS, CLARION;08JUL2015:00:00:00;0;A;N;3;4;12;3;0;0;0;0;0;0;2.000000;
3474164;SYSTEME DE TELESURVEILLANCE POUR DCI DOUBLE CHAMBRE, ABBOTT, MERLIN.NET;;0;A;N;3;4;7;7;0;0;0;0;0;0;2.000000;
3474253;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., MEDTRONIC, SECURA VR;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;19.000000;
3474655;IMPLANT COCH. OU TRONC CEREBRAL, PROCESSEUR, COCHLEAR, NUCLEUS;;0;A;N;3;4;12;3;0;0;0;0;0;0;4.000000;
3474804;NEUROSTIMU. MEDULLAIRE, MEDTRONIC, RESTOREADVANCED, RENOUVELLEMENT.;15JUN2018:00:00:00;0;A;O;3;4;4;1;0;0;0;0;0;0;10.000000;
3475287;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE, ST-JUDE, REGENCY SCX 2408 L;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;161.000000;
3475436;DEFIBRILLATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., ST-JUDE, FORTIFY DR;01MAR2011:00:00:00;0;A;O;3;4;7;2;0;0;0;0;0;0;35.000000;
3475608;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, STIMULATEUR;;0;A;O;3;4;13;0;0;0;0;0;0;0;2.000000;
3475732;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., VITATRON, TOPAZ 3 SSIR 540;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;199.000000;
3475749;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, VITRATON, RUBY 3 DDD 742;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;242.000000;
3476430;DACM, BI-VENTRICUL, BERLIN, EXCOR BIVAD;;0;A;N;3;4;9;0;0;0;0;0;0;0;22.000000;
3476559;NEUROSTIMULATEUR MEDULLAIRE, BOSTON, PRECISION, SYSTEME COMPLET + ACCESSOIRES.;;0;A;O;3;4;4;1;0;0;0;0;0;0;1.000000;
3476594;DISPOSITIF ASSISTANCE CIRCULAT, MONO-VENTRICULAIRE, ABBOTT, THORATEC PVAD;;0;A;O;3;4;9;0;0;0;0;0;0;0;1.000000;
3476720;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, MEDTRONIC, KAPPA D 701;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;228.000000;
3476921;STIMULATEUR CARDIAQUE VDDR, VITATRON, SAPHIR 3 VDDR MODELE 640;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;220.000000;
3477122;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., VITATRON, SELECTION 9000;30JUN2004:00:00:00;0;A;O;3;4;1;5;0;0;0;0;0;0;32.000000;
3477240;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ. ASSERV., GUIDANT, VITALITY VR;02SEP2009:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;12.000000;
3477292;STIMULAT CARD. DE RE-SYNCHRO VENTRICULAIRE,MEDTRONIC,PERCEPTA CRT-P MRI SURESCAN;;0;A;O;3;4;1;6;0;0;0;0;0;0;12.000000;
3477300;NEUROSTIMULATEUR MEDULLAIRE, SYSTEME COMPLET + ACCESSOIRES, ST JUDE, GENESIS;;0;A;O;3;4;4;2;0;0;0;0;0;0;11.000000;
3477406;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., ST-JUDE, AFFINITY DR 5330 R;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;266.000000;
3477412;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., BOSTON, TELIGEN 100 VR;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;9.000000;
3477814;NEUROSTIMULATEUR DU NERF VAGUE GAUCHE, CYBERONICS, L'ELECTRODE, VNS BIPOLAIRE;01SEP2005:00:00:00;0;A;O;3;4;10;0;0;0;0;0;0;0;2.000000;
3477866;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., ELA MEDICAL, BRIO DR 212;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;249.000000;
3477872;IMPLANT COCH, COCHLEAR, NUCLEUS FREEDOM HYBRID;;0;A;O;3;4;12;1;0;0;0;0;0;0;4.000000;
3478200;DEFIBRILLATEUR CARDIAQUE STIM. BI-VENTRICULAIRE, MEDTRONIC, INSYNC MAXIMO 7304;01MAR2011:00:00:00;0;A;O;3;4;7;3;0;0;0;0;0;0;14.000000;
3478280;DEFIBRILLATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV.,MEDTRONIC,INTRINSIC DR 7288;01MAR2011:00:00:00;0;A;O;3;4;7;2;0;0;0;0;0;0;17.000000;
3478392;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., ELA MEDICAL, TALENT SR 113;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;174.000000;
3478660;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., SORIN, REPLY DR;19AUG2013:00:00:00;0;A;O;3;4;1;5;0;0;0;0;0;0;26.000000;
3478848;SYSTEME IMPLANTABLE STIMULATION GANGLION SPINAL,ABBOTT,PROCLAIM DRG,ELECTRODE;;0;A;O;3;4;4;3;0;0;0;0;0;0;1.000000;
3478854;STIMULATEUR CARDIAQUE TRIPLE CHAMBRE, MEDTRONIC, INSYNC III;04AUG2015:00:00:00;0;A;O;3;4;1;6;0;0;0;0;0;0;10.000000;
3478908;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., SORIN, MINILIVING D(ICV 0345);12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;263.000000;
3478914;STIMULATION CEREBRALE, MEDTRONIC, ACTIVA, KINETRA, TELECOMMANDE;23NOV2015:00:00:00;0;A;O;3;4;11;0;0;0;0;0;0;0;4.000000;
3479167;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., VITATRON, CLARITY SSIR 562;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;197.000000;
3479256;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., VITATRON, DIAMOND 3 DDDR 840;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;276.000000;
3479322;STIMULATEUR CARDIAQUE DOUBLE CHAMBRE, MEDICO, MILLENIUM D.;12MAY2004:00:00:00;0;A;O;3;5;0;0;0;0;0;0;0;0;226.000000;
3479807;STIMULATION CEREBRALE, ABBOTT, LIBRA, STIMULATEUR SIMPLE CANAL;;0;A;N;3;4;11;0;0;0;0;0;0;0;16.000000;
3479948;DEFIBRILLATEUR CARDIAQUE DOUBLE CHAMBRE FREQ.ASSERV., MEDTRONIC, MAXIMO DR 7278;01MAR2011:00:00:00;0;A;O;3;4;7;2;0;0;0;0;0;0;15.000000;
3480294;NEUROSTIMULATEUR MEDULLAIRE, RENOUVELLEMENT, MEDTRONIC, ITREL 3;17DEC2015:00:00:00;0;A;O;3;4;4;4;0;0;0;0;0;0;2.000000;
3480578;DEFIBRILLATEUR CARDIAQUE SIMPLE CHAMBRE FREQ.ASSERV., MEDTRONIC, VIRTUOSO II VR;01MAR2011:00:00:00;0;A;O;3;4;7;1;0;0;0;0;0;0;18.000000;
3480897;STIMULATEUR CARDIAQUE SIMPLE CHAMBRE, MEDTRONIC, SIGMA SS 106;12MAY2004:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;148.000000;
3402450;SONDE DE STIMULATEUR CARDIAQUE, SUPPLEMENT AUTRE QUE METAUX POLIS;29JUN2006:00:00:00;0;A;N;3;4;2;3;0;0;0;0;0;0;6.000000;27
3402466;POMPE IMPLANTABLE PROGRAMMABLE A DEBIT VARIABLE, MEDTRONIC, SYNCHROMED II;;0;A;O;3;4;3;1;0;0;0;0;0;0;3.000000;
3402756;NEUROSTIMULATEUR DU NERF VAGUE GAUCHE, LIVANOVA, ASPIRE SR 106.;;0;A;O;3;4;10;0;0;0;0;0;0;0;7.000000;
3294858;PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, VASCUTEK, CAROTID PATCH-BOVIN;01MAR2013:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;388.000000;
3295042;IMPLANT ORTHOPEDIQUE, OBTURATEUR, GROUPE LEPINE, AIR PLUG-PORCIN.;;0;A;N;3;2;2;2;0;0;0;0;0;0;9.000000;
3312504;OS LONG, DONNEURS DECEDES, ILE-DE-FRANCE;;0;A;N;3;3;1;5;0;0;0;0;0;0;5.000000;
3312697;GREFFON OSSEUX, GEOMETRIQUE, < OU = 15CM3, OST;27JAN2011:00:00:00;0;A;N;3;3;1;2;1;0;0;0;0;0;8.000000;
3314839;GREFFON TENDINEUX, BRUXELLES, ANGERS;15MAR2006:00:00:00;0;A;O;3;3;3;1;0;0;0;0;0;0;1.000000;
3315738;GREFFON CORNEEN, MID AMERICA TRANSPLANT SERVICE, HOSPICES CIVILS DE LYON;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;25.000000;
3315833;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL,ST-LAURENT DU VAR;29JAN2009:00:00:00;0;A;N;3;3;1;3;1;0;0;0;0;0;4.000000;
3315980;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, OST;27JAN2011:00:00:00;0;A;N;3;3;1;3;2;0;0;0;0;0;22.000000;
3316554;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, WMT, MARSEILLE;;0;A;N;3;3;1;1;1;0;0;0;0;0;15.000000;
3316583;GREFFON OSSEUX, GEOMETRIQUE, < OU = 15 CM3, TUTOGEN, TOURS;21NOV2016:00:00:00;0;A;N;3;3;1;2;1;0;0;0;0;0;13.000000;
3316784;OS LONG, DONNEURS DECEDES, BRUXELLES, LYON;;0;A;N;3;3;1;5;0;0;0;0;0;0;15.000000;
3317559;GREFFON CORNEEN, DONOR NETWORK OF ARIZONA, HOSPICES CIVILS DE LYON;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;23.000000;
3317890;GREFFON TENDINEUX, TUTOGEN, AP-HP, COCHIN PARIS;15MAR2006:00:00:00;0;A;O;3;3;3;1;0;0;0;0;0;0;14.000000;
3317980;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, BRUXELLES, ST-LOUIS PARIS;;0;A;N;3;3;1;3;2;0;0;0;0;0;30.000000;
3318091;TETE FEMORALE, COMPLETE OU 2 HEMITETES AVEC COL, TBF, PHOENIX;;0;A;O;3;3;1;3;1;0;0;0;0;0;23.000000;
3318151;ALLOGREFFE VASCULAIRE, NON SAPHENE, CRYOCONSERVEE;;0;A;O;3;3;2;0;0;0;0;0;0;0;3.000000;
3318286;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES PIED MAIN, MARSEILLE;;0;A;N;3;3;1;4;0;0;0;0;0;0;6.000000;
3318688;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, BRUXELLES, LYON;;0;A;N;3;3;1;3;2;0;0;0;0;0;26.000000;
3319535;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, BRUXELLES, LYON;;0;A;N;3;3;1;3;1;0;0;0;0;0;28.000000;
3319630;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES PIED MAIN, LYON;;0;A;N;3;3;1;4;0;0;0;0;0;0;9.000000;
3319950;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, BOIS-GUILLAUME;;0;A;N;3;3;1;3;1;0;0;0;0;0;16.000000;
3320544;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, > 45CM3, TOURS;;0;A;N;3;3;1;1;3;0;0;0;0;0;2.000000;
3320840;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES PIED MAIN, BRUXELLES, ST-LOUIS;;0;A;N;3;3;1;4;0;0;0;0;0;0;11.000000;
3321070;OS LONG, DONNEURS DECEDES, BRUXELLES, TOURS;;0;A;N;3;3;1;5;0;0;0;0;0;0;14.000000;
3321124;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES PIED MAIN, POITIERS;;0;A;N;3;3;1;4;0;0;0;0;0;0;4.000000;
3321526;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES PIED MAIN, SAINT-LOUIS PARIS;;0;A;N;3;3;1;4;0;0;0;0;0;0;1.000000;
3322402;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUE PIED MAIN, RTI, LYON;;0;A;N;3;3;1;4;0;0;0;0;0;0;18.000000;
3322454;GREFFON TENDINEUX, TUTOGEN, AP-HP, SAINT-LOUIS PARIS;15MAR2006:00:00:00;0;A;O;3;3;3;1;0;0;0;0;0;0;17.000000;
3322566;ALLOGREFFE OSSEUSE, CHIPS, > 15 CM3 ET < OU = 45 CM3, RTI, TUTOPLAST.;;0;A;N;3;3;1;1;2;0;0;0;0;0;19.000000;
3322827;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUE PIED MAIN, BRUXELLES, LYON;;0;A;N;3;3;1;4;0;0;0;0;0;0;13.000000;
3323347;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, RENNES;;0;A;N;3;3;1;3;1;0;0;0;0;0;12.000000;
3323502;GREFFON OSSEUX, GEOMETRIQUE, < OU = 15CM3, LYON;;0;A;N;3;3;1;2;1;0;0;0;0;0;1.000000;
3324358;GREFFON CORNEEN, CHU DE LIEGE, BANQUE FRANCAISE DES YEUX;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;16.000000;
3324625;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, TOURS;;0;A;N;3;3;1;3;1;0;0;0;0;0;1.000000;
3324631;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SAINT-LAURENT DU VAR;29JAN2009:00:00:00;0;A;N;3;3;1;1;1;0;0;0;0;0;4.000000;
3324766;ALLOGREFFE OSSEUSE, GEOMETRIQUE, > 15 CM3, TBF, PHOENIX.;;0;A;O;3;3;1;2;2;0;0;0;0;0;6.000000;
3325056;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, SAINT-LOUIS PARIS;;0;A;N;3;3;1;3;2;0;0;0;0;0;15.000000;
3325085;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, MONTPELLIER;;0;A;N;3;3;1;3;2;0;0;0;0;0;18.000000;
3325620;ALLOGREFFE OSSEUSE, COPEAUX, GRANULES > 45CM3, BIOBANK,SUPERCRIT;;0;A;N;3;3;1;1;3;0;0;0;0;0;16.000000;
3326044;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, MARSEILLE;;0;A;N;3;3;1;3;1;0;0;0;0;0;3.000000;
3326340;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, MONTSOURIS;;0;A;N;3;3;1;3;1;0;0;0;0;0;24.000000;
3326498;GREFFON TENDINEUX, TUTOGEN, MONTPELLIER;15MAR2006:00:00:00;0;A;O;3;3;3;1;0;0;0;0;0;0;16.000000;
3326802;ALLOGREFFE OSSEUSE, GEOMETRIQUE, TRANCHE OSTEOPURE, > 15 CM3, OST DEVELOPPEMENT;;0;A;O;3;3;1;2;2;0;0;0;0;0;17.000000;
3326937;GREFFON OSSEUX, GEOMETRIQUE, < OU = 15CM3, BRUXELLES, LYON;;0;A;N;3;3;1;2;1;0;0;0;0;0;9.000000;
3327530;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, > 45CM3, CLERMONT-FERRAND;;0;A;N;3;3;1;1;3;0;0;0;0;0;5.000000;
3327569;GREFFON OSSEUX, GEOMETRIQUE, < OU = 15CM3, TOURS;;0;A;N;3;3;1;2;1;0;0;0;0;0;2.000000;
3327730;GREFFON CORNEEN, EFS ALPES-MEDITERRANEE, SITE DE SAINT-LAURENT DU VAR;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;12.000000;
3328149;GREFFON OSSEUX, GEOMETRIQUE, > 15CM3, SAINT-LAURENT DU VAR;29JAN2009:00:00:00;0;A;N;3;3;1;2;2;0;0;0;0;0;4.000000;
3328818;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUE PIED MAIN, BRUXELLES, COCHIN;;0;A;N;3;3;1;4;0;0;0;0;0;0;14.000000;
3329433;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, WMT, MARSEILLE;;0;A;N;3;3;1;3;2;0;0;0;0;0;33.000000;
3330005;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3 & <OU= 45CM3, CLERMONT-FERRAND;;0;A;N;3;3;1;1;2;0;0;0;0;0;6.000000;
3330821;GREFFON OSSEUX, GEOMETRIQUE, > 15 CM3, OST;27JAN2011:00:00:00;0;A;N;3;3;1;2;2;0;0;0;0;0;8.000000;
3331163;TETE FEMORALE, DONNEUR VIVANT, HEMITETE, OSTEOPURE, OST DEVELOPPEMENT;;0;A;O;3;3;1;3;2;0;0;0;0;0;25.000000;
3331358;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15 CM3, BRUXELLES, LYON;;0;A;N;3;3;1;1;1;0;0;0;0;0;9.000000;
3331884;GREFFON CORNEEN, EFS BRETAGNE, SITE DE BREST;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;8.000000;
3332464;GREFFON OSSEUX, GEOMETRIQUE, > 15 CM3, RTI, TOURS;;0;A;N;3;3;1;2;2;0;0;0;0;0;13.000000;
3332576;GREFFON CORNEEN, CHU DE NANCY;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;3.000000;
3332808;OS LONG, DONNEURS DECEDES, TOURS;;0;A;N;3;3;1;5;0;0;0;0;0;0;3.000000;
3333073;ALLOGREFFE VASCULAIRE, VEINE SAPHENE, NON CRYOCONSERVEE BIOPROTECT;;0;A;O;3;3;2;0;0;0;0;0;0;0;2.000000;
3333883;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES, PIED MAIN, COCHIN PARIS;;0;A;N;3;3;1;4;0;0;0;0;0;0;10.000000;
3334144;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, BREST;;0;A;N;3;3;1;3;1;0;0;0;0;0;11.000000;
3381600;TETE FEMORALE, COMPLETE OU 2 HEMITETES AVEC COL, RTI, TUTOPLAST SPONGIOSA.;;0;A;N;3;3;2;0;0;0;0;0;0;0;8.000000;
3382835;FRAGMENT OSSEUX, DONNEURS DECEDES, OS ANATOMIQUES, PIED MAIN, BRUXELLES, TOURS;;0;A;N;3;3;1;4;0;0;0;0;0;0;12.000000;
3383361;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, NANTES;;0;A;N;3;3;1;3;2;0;0;0;0;0;8.000000;
3383384;TETE FEMORALE, INCOMPLETE OU HEMITETE, BIOBANK, SUPERCRIT.;;0;A;O;3;3;1;3;2;0;0;0;0;0;23.000000;
3383533;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, BORDEAUX;;0;A;N;3;3;1;3;2;0;0;0;0;0;9.000000;
3384136;OS LONG, DONNEURS DECEDES, CHU DE NANCY;;0;A;N;3;3;1;5;0;0;0;0;0;0;2.000000;
3384159;GREFFON OSSEUX, POUDRE, LAMELLES, COPEAUX, > 45 CM3, MARSEILLE;;0;A;N;3;3;1;1;3;0;0;0;0;0;3.000000;
3384449;TETE FEMORALE, DONNEUR VIVANT COMPLETE OU 2 HEMITETES AVEC COL, ANGERS;;0;A;N;3;3;1;3;1;0;0;0;0;0;18.000000;
3384573;TETE FEMORALE, DONNEUR VIVANT INCOMPLETE OU HEMITETE, ANGERS;;0;A;N;3;3;1;3;2;0;0;0;0;0;16.000000;
3384811;OS LONG, DONNEURS DECEDES, BRUXELLES, SAINT-LOUIS PARIS;;0;A;N;3;3;1;5;0;0;0;0;0;0;12.000000;
3385443;ALLOGREFFE OSSEUSE, GEOMETRIQUE, < OU = 15 CM3, TBF, PHOENIX.;;0;A;O;3;3;1;2;1;0;0;0;0;0;6.000000;
3385526;GREFFON CORNEEN, CHU DE NANTES;15MAR2006:00:00:00;0;A;N;3;3;3;2;0;0;0;0;0;0;4.000000;
3386052;GREFFON OSSEUX, GEOMETRIQUE, > 15CM3, CHU DE MONTPELLIER;;0;A;N;3;3;1;2;2;0;0;0;0;0;7.000000;
