GHS_GRP_TYP;GHS_NUM;GHS_NUM_SEC;GHS_LIB;GHS_CRE_DTE;GHS_FER_DTE;GHS_NAT_ASS;GHS_AGE_MIN;GHS_AGE_MAX;GHS_SEX;GHS_CMD;GHS_ARR_DTE;GHS_PJO_DTE;GHS_MAJ_DTE;GHS_DDP_MCO;GHS_EO1_DTE;GHS_DUR_SJ1;GHS_SEU_HT1;GHS_SEU_BA1;GHS_PRU_OC1;GHS_EXH_OC1;GHS_PRU_EX1;GHS_COE_OC1;GHS_COF_OC1;GHS_F01_OC1;GHS_F02_OC1;GHS_F03_OC1;GHS_F04_OC1;GHS_F05_OC1;GHS_F06_OC1;GHS_F07_OC1;GHS_F08_OC1;GHS_F09_OC1;GHS_F10_OC1;GHS_MAJ_OC1;GHS_EO2_DTE;GHS_DUR_SJ2;GHS_SEU_HT2;GHS_SEU_BA2;GHS_PRU_OC2;GHS_EXH_OC2;GHS_PRU_EX2;GHS_COE_OC2;GHS_COF_OC2;GHS_F01_OC2;GHS_F02_OC2;GHS_F03_OC2;GHS_F04_OC2;GHS_F05_OC2;GHS_F06_OC2;GHS_F07_OC2;GHS_F08_OC2;GHS_F09_OC2;GHS_F10_OC2;GHS_MAJ_OC2;GHS_EO3_DTE;GHS_DUR_SJ3;GHS_SEU_HT3;GHS_SEU_BA3;GHS_PRU_OC3;GHS_EXH_OC3;GHS_PRU_EX3;GHS_COE_OC3;GHS_COF_OC3;GHS_F01_OC3;GHS_F02_OC3;GHS_F03_OC3;GHS_F04_OC3;GHS_F05_OC3;GHS_F06_OC3;GHS_F07_OC3;GHS_F08_OC3;GHS_F09_OC3;GHS_F10_OC3;GHS_MAJ_OC3;TEC_COL
S;7559;1;Autres traumatismes et effets nocifs autres que les intoxications, âge inférieur à 70 ans sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;4;18;0;217905.00;1;34831.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;4;18;0;217905.00;1;34831.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;4;18;0;225151.00;1;35989.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7559;2;Autres traumatismes et effets nocifs autres que les intoxications, âge inférieur à 70 ans sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;4;15;0;55816.00;1;10550.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;4;15;0;55816.00;1;10550.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;4;15;0;55539.00;1;10497.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7560;1;Autres traumatismes et effets nocifs autres que les intoxications, âge supérieur à 69 ans et/ou CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;8;22;0;316323.00;1;26699.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;8;22;0;316323.00;1;26699.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;8;22;0;326843.00;1;27587.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7560;2;Autres traumatismes et effets nocifs autres que les intoxications, âge supérieur à 69 ans et/ou CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;7;18;0;111316.00;1;11285.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;7;18;0;111316.00;1;11285.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;7;18;0;110762.00;1;11228.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7561;1;Complications iatrogéniques non classées ailleurs sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;6;21;0;263125.00;1;32554.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;6;21;0;263125.00;1;32554.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;6;21;0;271876.00;1;33637.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7561;2;Complications iatrogéniques non classées ailleurs sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;5;17;0;87709.00;1;12091.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;5;17;0;87709.00;1;12091.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;5;17;0;87272.00;1;12030.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7562;1;Complications iatrogéniques non classées ailleurs avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;10;26;0;449082.00;1;31823.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;10;26;0;449082.00;1;31823.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;10;26;0;464016.00;1;32882.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;7562;2;Complications iatrogéniques non classées ailleurs avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;21;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;8;22;0;132306.00;1;11122.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;8;22;0;132306.00;1;11122.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;8;22;0;131647.00;1;11066.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;5319;2;Césariennes avec naissance d'un mort-né, avec autres complications;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;5;0;0;220921.00;0;0.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;0;0;213776.00;0;0.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;0;0;215570.00;0;0.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;5320;1;Césariennes avec naissance d'un mort-né, avec complications majeures;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;7;16;0;411326.00;1;6249.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;16;0;413110.00;1;6276.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;18;0;417078.00;1;7789.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;5320;2;Césariennes avec naissance d'un mort-né, avec complications majeures;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;5;0;0;232826.00;0;0.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;0;0;225296.00;0;0.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;6;0;0;227187.00;0;0.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;5321;1;Césariennes avec naissance d'un mort-né, avec complications sévères;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;11;39;7;555054.00;1;35575.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;11;39;7;557462.00;1;35729.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;16;39;7;580658.00;1;27273.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;5321;2;Césariennes avec naissance d'un mort-né, avec complications sévères;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;9;0;0;323934.00;0;0.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;9;0;0;313457.00;0;0.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;316087.00;0;0.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;5322;1;Césariennes pour grossesse multiple, sans complication significative;01MAR2012:00:00:00;01MAR2012:00:00:00;ATMA;0;0;2;14;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;O;01MAR2018:00:00:00;6;19;0;365491.00;1;7102.00;1;0;R;F;C;D;P;E;A;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;6;19;0;366996.00;1;7128.00;1;0;R;F;C;D;P;E;A;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;17;0;370905.00;1;11907.00;1;0;R;F;C;D;P;E;A;Z;Z;Z;01MAR2016:00:00:00;0
S;3924;2;Autres troubles endocriniens, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;17;0;0;285816.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;17;0;0;275375.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;15;0;0;277116.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3925;1;Autres troubles endocriniens, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;59872.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;60125.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;60606.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3925;2;Autres troubles endocriniens, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;18931.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;18239.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;18354.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3926;1;Acidocétose et coma diabétique, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;12;0;233504.00;1;8021.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;12;0;234485.00;1;8055.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;6;15;0;237450.00;1;12189.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3926;2;Acidocétose et coma diabétique, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;16;0;81371.00;1;7018.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;16;0;78679.00;1;6786.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;5;16;0;79526.00;1;7218.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3916;1;Diabète, âge inférieur à 36 ans, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;10;0;192442.00;1;28288.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;10;0;193272.00;1;28410.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;5;12;3;209267.00;1;13074.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3916;2;Diabète, âge inférieur à 36 ans, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;4;7;0;87159.00;1;9348.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;7;0;84346.00;1;9046.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;11;0;85435.00;1;6281.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3917;1;Diabète, âge inférieur à 36 ans, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;6;12;0;313907.00;1;17955.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;6;12;0;319158.00;1;17058.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;18;0;326786.00;1;8732.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3917;2;Diabète, âge inférieur à 36 ans, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;10;0;115204.00;1;15471.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;10;0;111486.00;1;14972.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;6;16;0;116838.00;1;13588.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3918;1;Diabète, âge inférieur à 36 ans, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;8;16;0;385726.00;1;34766.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;16;0;387389.00;1;34916.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;27;0;405378.00;1;27488.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3918;2;Diabète, âge inférieur à 36 ans, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;0;0;168447.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;0;0;163011.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;0;0;164057.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3919;1;Diabète, âge inférieur à 36 ans, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;13;0;0;651526.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;0;0;654335.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;17;0;0;659553.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3919;2;Diabète, âge inférieur à 36 ans, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;261090.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;252664.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;10;0;0;254285.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3920;1;Diabète, âge inférieur à 36 ans, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;50047.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;47382.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;44246.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3920;2;Diabète, âge inférieur à 36 ans, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;35;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;15954.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;15439.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;15538.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;3921;1;Autres troubles endocriniens, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;10;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;3;6;0;170533.00;1;13204.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;3;6;0;171253.00;1;13257.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;8;0;174219.00;1;11979.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4304;1;Tumeurs des reins et des voies urinaires, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;7;16;0;412559.00;1;10270.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;16;0;418216.00;1;10177.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;10;26;0;425524.00;1;14756.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4304;2;Tumeurs des reins et des voies urinaires, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;6;16;0;238154.00;1;6743.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;6;16;0;231731.00;1;6356.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;22;0;235178.00;1;6464.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4305;1;Tumeurs des reins et des voies urinaires, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;13;31;0;639860.00;1;6415.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;31;0;642369.00;1;6414.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;14;36;0;648846.00;1;9344.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4305;2;Tumeurs des reins et des voies urinaires, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;12;27;0;312331.00;1;6918.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;12;27;0;301650.00;1;6682.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;13;34;6;312752.00;1;10764.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4306;1;Tumeurs des reins et des voies urinaires, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;19;50;9;761745.00;1;29896.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;19;50;9;764233.00;1;29994.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;20;50;9;779666.00;1;28761.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4306;2;Tumeurs des reins et des voies urinaires, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;19;44;8;429942.00;1;16971.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;19;44;8;415238.00;1;16391.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;17;44;8;420390.00;1;17724.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4307;1;Tumeurs des reins et des voies urinaires, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;62663.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;55548.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;49812.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4307;2;Tumeurs des reins et des voies urinaires, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;40884.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;39486.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;39724.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4308;1;Autres affections des reins et des voies urinaires, âge inférieur à 18 ans, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;17;0;11;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;3;7;0;179690.00;1;17511.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;3;7;0;180465.00;1;17831.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;3;9;0;185060.00;1;16498.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;4999;2;Exérèses ou destructions de lésions du col de l'utérus sauf conisations, niveau 1;01MAR2013:00:00:00;01MAR2013:00:00:00;ASATMA;0;0;2;13;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;1;3;0;35856.00;1;19232.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;3;0;35893.00;1;19251.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;2;7;0;38585.00;1;10161.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
